name,shop,host2_shop_url,host2_profile_url,photo_source_url,shop_monthly_rank,collected_at,host2_monthly_rank,shop_listed_hosts,tiktok_top30_exact_match,national_popularity_score,x_profile_url,selection_note,selection_score,host2_area,photo_face_check
中村 有,Drop,https://www.host2.jp/shop/drop/index.html,https://www.host2.jp/shop/drop/yu02/index.html,https://www.host2.jp/shop/drop/yu02/pr01-thum.jpg,1,2026-09-24,1,33,,,https://x.com/yuu_drop0129,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",566,歌舞伎町ホストクラブ,unknown
悠,Dear's sapporo,https://www.host2.jp/shop/dearssapporo/index.html,https://www.host2.jp/shop/dearssapporo/yu/index.html,https://www.host2.jp/shop/dearssapporo/yu/pr01-thum.jpg,1,2026-09-24,1,33,,,https://x.com/da38cc,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",566,北海道／ススキノホストクラブ,unknown
直樹,Men's & Queen,https://www.host2.jp/shop/mensandqueen/index.html,https://www.host2.jp/shop/mensandqueen/naoki01/index.html,https://www.host2.jp/shop/mensandqueen/naoki01/pr01-thum.jpg,1,2026-09-24,1,33,,,https://x.com/menqui_lcolle,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",566,歌舞伎町ホストクラブ,unknown
道明寺 翔,MINERVA FUKUOKA,https://www.host2.jp/shop/minervafukuoka/index.html,https://www.host2.jp/shop/minervafukuoka/sho00/index.html,https://www.host2.jp/shop/minervafukuoka/sho00/pr01-thum.jpg,1,2026-09-24,1,33,,,https://x.com/minerva_fukuoka,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",566,福岡／中洲・天神ホストクラブ,unknown
遥 彼方,youth nagoya -本店-,https://www.host2.jp/shop/youth_nagoya/index.html,https://www.host2.jp/shop/youth_nagoya/kanata/index.html,https://www.host2.jp/shop/youth_nagoya/kanata/pr01-thum.jpg,1,2026-09-24,1,33,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",566,愛知／名古屋ホストクラブ,unknown
A-E-G,RAISE,https://www.host2.jp/shop/raise01/index.html,https://www.host2.jp/shop/raise01/eiji/index.html,https://www.host2.jp/shop/raise01/eiji/pr01-thum.jpg,1,2026-09-24,1,32,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,歌舞伎町ホストクラブ,unknown
七星 蒼,BABY,https://www.host2.jp/shop/baby/index.html,https://www.host2.jp/shop/baby/aoi/index.html,https://www.host2.jp/shop/baby/aoi/pr01-thum.jpg,1,2026-09-24,1,32,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,歌舞伎町ホストクラブ,unknown
如月 嵐,CIPHER,https://www.host2.jp/shop/cipher/index.html,https://www.host2.jp/shop/cipher/ran/index.html,https://www.host2.jp/shop/cipher/ran/pr01-thum.jpg,1,2026-09-24,1,32,,,https://x.com/rhenyoshioka1,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,大阪／ミナミホストクラブ,unknown
希空,STORIA,https://www.host2.jp/shop/storia/index.html,https://www.host2.jp/shop/storia/noa/index.html,https://www.host2.jp/shop/storia/noa/pr01-thum.jpg,1,2026-09-24,1,32,,,https://x.com/storia_kabuki,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,歌舞伎町ホストクラブ,unknown
愛恋,ALF,https://www.host2.jp/shop/alf/index.html,https://www.host2.jp/shop/alf/aren02/index.html,https://www.host2.jp/shop/alf/aren02/pr01-thum.jpg,1,2026-09-24,1,32,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,歌舞伎町ホストクラブ,unknown
玄野 計,TOP DANDY vivid,https://www.host2.jp/shop/topdandyvivid/index.html,https://www.host2.jp/shop/topdandyvivid/kuro/index.html,https://www.host2.jp/shop/topdandyvivid/kuro/pr01-thum.jpg,1,2026-09-24,1,32,,,https://x.com/kkei_vivid,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,歌舞伎町ホストクラブ,unknown
黒瀬 萊,Mode.,https://www.host2.jp/shop/mode/index.html,https://www.host2.jp/shop/mode/rai/index.html,https://www.host2.jp/shop/mode/rai/pr01-thum.jpg,1,2026-09-24,1,32,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",564,群馬／前橋ホストクラブ,unknown
UTA,GRAND FES -by HAREM-,https://www.host2.jp/shop/grandfes/index.html,https://www.host2.jp/shop/grandfes/uta/index.html,https://www.host2.jp/shop/grandfes/uta/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/uta0_uta1_uta3,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
こゆき,IRIS,https://www.host2.jp/shop/iris_kanazawa/index.html,https://www.host2.jp/shop/iris_kanazawa/koyuki/index.html,https://www.host2.jp/shop/iris_kanazawa/koyuki/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,石川／金沢ホストクラブ,unknown
ジロウ,MARIA,https://www.host2.jp/shop/maria1/index.html,https://www.host2.jp/shop/maria1/jiro/index.html,https://www.host2.jp/shop/maria1/jiro/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,大阪／ミナミホストクラブ,unknown
ユウキ,Avid,https://www.host2.jp/shop/avid/index.html,https://www.host2.jp/shop/avid/yuki2/index.html,https://www.host2.jp/shop/avid/yuki2/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,広島／広島ホストクラブ,unknown
一條レイヤ,HANG OVER,https://www.host2.jp/shop/hangover/index.html,https://www.host2.jp/shop/hangover/reiya/index.html,https://www.host2.jp/shop/hangover/reiya/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/salvia05916208,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
亜結人,ALL,https://www.host2.jp/shop/all_okayama/index.html,https://www.host2.jp/shop/all_okayama/ayuto/index.html,https://www.host2.jp/shop/all_okayama/ayuto/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,岡山／岡山ホストクラブ,unknown
平野ルカ,GOLD,https://www.host2.jp/shop/gold/index.html,https://www.host2.jp/shop/gold/ruka01/index.html,https://www.host2.jp/shop/gold/ruka01/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/club__gold,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
月陽星那,Ace,https://www.host2.jp/shop/acesapporo/index.html,https://www.host2.jp/shop/acesapporo/sena/index.html,https://www.host2.jp/img/com/staff_pr.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,北海道／ススキノホストクラブ,unknown
桜木ハル,ALL NOTORIOUS,https://www.host2.jp/shop/allnotorious/index.html,https://www.host2.jp/shop/allnotorious/haru2/index.html,https://www.host2.jp/shop/allnotorious/haru2/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
水咲空夜,VOCE,https://www.host2.jp/shop/voce/index.html,https://www.host2.jp/shop/voce/ryuya/index.html,https://www.host2.jp/shop/voce/ryuya/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/kuuya0225,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
綺咲水輝,VALENCIA,https://www.host2.jp/shop/valencia/index.html,https://www.host2.jp/shop/valencia/mizuki/index.html,https://www.host2.jp/shop/valencia/mizuki/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/mizuki_valencia,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,北海道／ススキノホストクラブ,unknown
緋音モモ,JEANBART,https://www.host2.jp/shop/jeanbart1st/index.html,https://www.host2.jp/shop/jeanbart1st/momo/index.html,https://www.host2.jp/shop/jeanbart1st/momo/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,大阪／ミナミホストクラブ,unknown
花の海,AIR -SAPPORO-,https://www.host2.jp/shop/air_sapporo/index.html,https://www.host2.jp/shop/air_sapporo/kaier/index.html,https://www.host2.jp/shop/air_sapporo/kaier/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/AirSapporo,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,北海道／ススキノホストクラブ,unknown
蒼汰,Re:Act,https://www.host2.jp/shop/react/index.html,https://www.host2.jp/shop/react/sota2/index.html,https://www.host2.jp/shop/react/sota2/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/Club_Re_Act,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
輝咲冬真,BEAST,https://www.host2.jp/shop/beast/index.html,https://www.host2.jp/shop/beast/toma/index.html,https://www.host2.jp/shop/beast/toma/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/beast_touma_ep,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,大阪／ミナミホストクラブ,unknown
輝美玲人,QUEENS OSAKA,https://www.host2.jp/shop/queensosaka/index.html,https://www.host2.jp/shop/queensosaka/reito000/index.html,https://www.host2.jp/shop/queensosaka/reito000/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,大阪／ミナミホストクラブ,unknown
銀次郎,NEVERLAND,https://www.host2.jp/shop/neverland/index.html,https://www.host2.jp/shop/neverland/ginziro/index.html,https://www.host2.jp/shop/neverland/ginziro/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,大阪／ミナミホストクラブ,unknown
雪宮 椿,Glow,https://www.host2.jp/shop/glow01/index.html,https://www.host2.jp/shop/glow01/tsubaki/index.html,https://www.host2.jp/shop/glow01/tsubaki/pr01-thum.jpg,1,2026-09-24,1,31,,,https://x.com/tsubaki_grow,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,歌舞伎町ホストクラブ,unknown
鳳 潤夜,Lovereath,https://www.host2.jp/shop/lovereath/index.html,https://www.host2.jp/shop/lovereath/junya/index.html,https://www.host2.jp/shop/lovereath/junya/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,北海道／ススキノホストクラブ,unknown
りょう,Ruby,https://www.host2.jp/shop/ruby01/index.html,https://www.host2.jp/shop/ruby01/ryo/index.html,https://www.host2.jp/shop/ruby01/ryo/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,unknown
マオ。,No.9 SAPPORO by ACQUA,https://www.host2.jp/shop/no9_sapporo/index.html,https://www.host2.jp/shop/no9_sapporo/mao/index.html,https://www.host2.jp/shop/no9_sapporo/mao/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/6phw8Q0KKXGUrg8,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,北海道／ススキノホストクラブ,unknown
一ノ瀬 紘人,ETERNAL STAR -groupdandy-,https://www.host2.jp/shop/eternalstar/index.html,https://www.host2.jp/shop/eternalstar/hiroto/index.html,https://www.host2.jp/shop/eternalstar/hiroto/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/kanenomoujya_1,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,神奈川／横浜ホストクラブ,unknown
夜桜 春,JEANNE D'ARC,https://www.host2.jp/shop/jeannedarc01/index.html,https://www.host2.jp/shop/jeannedarc01/haru/index.html,https://www.host2.jp/shop/jeannedarc01/haru/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/yggdrasill_ygd,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,unknown
如月 翔,NEXT -HAREM-,https://www.host2.jp/shop/nextharem/index.html,https://www.host2.jp/shop/nextharem/sho/index.html,https://www.host2.jp/shop/nextharem/sho/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,unknown
妃咲叶桜,ESPRINCE,https://www.host2.jp/shop/ESPRINCE/index.html,https://www.host2.jp/shop/ESPRINCE/kanon/index.html,https://www.host2.jp/shop/ESPRINCE/kanon/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/espr_kanon,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,福岡／中洲・天神ホストクラブ,unknown
小宇宙DAIGO,Vi-Lay,https://www.host2.jp/shop/vilay/index.html,https://www.host2.jp/shop/vilay/daigo/index.html,https://www.host2.jp/shop/vilay/daigo/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,池袋ホストクラブ,unknown
春希,CINDERELLA GROUP -本店-,https://www.host2.jp/shop/cinderellagrouphonten/index.html,https://www.host2.jp/shop/cinderellagrouphonten/haruki1/index.html,https://www.host2.jp/shop/cinderellagrouphonten/haruki1/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,愛知／名古屋ホストクラブ,unknown
桜木真司,AVENGERS ZERO,https://www.host2.jp/shop/avengers_zero/index.html,https://www.host2.jp/shop/avengers_zero/shinji/index.html,https://www.host2.jp/shop/avengers_zero/shinji/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/AVENGERSZERO55,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,北海道／ススキノホストクラブ,unknown
水咲 天,FUYUTSUKI -Duo-,https://www.host2.jp/shop/dezonduo/index.html,https://www.host2.jp/shop/dezonduo/ten02/index.html,https://www.host2.jp/shop/dezonduo/ten02/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/mizusaki_ten,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,unknown
流川りおん,S PIDA,https://www.host2.jp/shop/spida/index.html,https://www.host2.jp/shop/spida/rion/index.html,https://www.host2.jp/shop/spida/rion/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/spida_sakito_gd,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,unknown
玄,ARK OCEAN,https://www.host2.jp/shop/arkocean/index.html,https://www.host2.jp/shop/arkocean/gen/index.html,https://www.host2.jp/shop/arkocean/gen/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,愛知／名古屋ホストクラブ,unknown
百瀬威吹,EMPEROR,https://www.host2.jp/shop/emperor/index.html,https://www.host2.jp/shop/emperor/ibuki/index.html,https://www.host2.jp/shop/emperor/ibuki/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,香川／高松ホストクラブ,unknown
神楽水 雷輝,Dewor,https://www.host2.jp/shop/dewor/index.html,https://www.host2.jp/shop/dewor/raiki/index.html,https://www.host2.jp/shop/dewor/raiki/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/Club_Dewor,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,神奈川／横浜ホストクラブ,unknown
緋咲光聖,RED SAPPORO,https://www.host2.jp/shop/red_sapporo/index.html,https://www.host2.jp/shop/red_sapporo/kosei/index.html,https://www.host2.jp/shop/red_sapporo/kosei/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/red_sapporo,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,北海道／ススキノホストクラブ,unknown
赤羽エイト,VEAST -ignite-,https://www.host2.jp/shop/veast/index.html,https://www.host2.jp/shop/veast/eito/index.html,https://www.host2.jp/shop/veast/eito/pr01-thum.jpg,1,2026-09-24,1,30,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,福岡／中洲・天神ホストクラブ,unknown
隼,MAJESTY -NOVA-,https://www.host2.jp/shop/majesty_nova/index.html,https://www.host2.jp/shop/majesty_nova/jun/index.html,https://www.host2.jp/shop/majesty_nova/jun/pr01-thum.jpg,1,2026-09-24,1,30,,,https://x.com/nova_ngg,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,unknown
七瀬 紬,club nika,https://www.host2.jp/shop/nika/index.html,https://www.host2.jp/shop/nika/tsumugi/index.html,https://www.host2.jp/shop/nika/tsumugi/pr01-thum.jpg,1,2026-09-24,1,29,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,face
冥条 翠,Dear's Lucia,https://www.host2.jp/shop/dearsluciaosaka/index.html,https://www.host2.jp/shop/dearsluciaosaka/sui/index.html,https://www.host2.jp/shop/dearsluciaosaka/sui/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/Lucia__spl,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,大阪／ミナミホストクラブ,unknown
天月鯉伴,COLORS NOIR ,https://www.host2.jp/shop/noircolors/index.html,https://www.host2.jp/shop/noircolors/rihan/index.html,https://www.host2.jp/shop/noircolors/rihan/pr01-thum.jpg,1,2026-09-24,1,29,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,愛知／名古屋ホストクラブ,unknown
天音瑠珂,I am -本店-,https://www.host2.jp/shop/iam/index.html,https://www.host2.jp/shop/iam/ruka2/index.html,https://www.host2.jp/shop/iam/ruka2/pr01-thum.jpg,1,2026-09-24,1,29,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,群馬／伊勢崎ホストクラブ,unknown
来栖胡桃,HAPPY by ACQUA,https://www.host2.jp/shop/happy_by_acqua/index.html,https://www.host2.jp/shop/happy_by_acqua/kurumi/index.html,https://www.host2.jp/shop/happy_by_acqua/kurumi/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/kurumi_0819_22,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,unknown
美咲湊月,HAWKINS,https://www.host2.jp/shop/hawkins/index.html,https://www.host2.jp/shop/hawkins/mitsuki/index.html,https://www.host2.jp/shop/hawkins/mitsuki/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/mikyy08094725,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,unknown
美堂 聖,AIR DIAMOND,https://www.host2.jp/shop/airdiamond/index.html,https://www.host2.jp/shop/airdiamond/koki/index.html,https://www.host2.jp/shop/airdiamond/koki/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/kouki_mido,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,unknown
美堂春樹,ARIEL,https://www.host2.jp/shop/arielspring/index.html,https://www.host2.jp/shop/arielspring/haruki/index.html,https://www.host2.jp/shop/arielspring/haruki/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/yumekuiharuki,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,unknown
美織,neo universe -REIGN-,https://www.host2.jp/shop/nu_reign/index.html,https://www.host2.jp/shop/nu_reign/miori/index.html,https://www.host2.jp/img/com/staff_pr.jpg,1,2026-09-24,1,29,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,大阪／ミナミホストクラブ,unknown
芳村愛支,ЯEVIVAL,https://www.host2.jp/shop/revival02/index.html,https://www.host2.jp/shop/revival02/eto/index.html,https://www.host2.jp/shop/revival02/eto/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/RevivalTokyo,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,unknown
葵,Nyx,https://www.host2.jp/shop/nyx_k/index.html,https://www.host2.jp/shop/nyx_k/aoi/index.html,https://www.host2.jp/shop/nyx_k/aoi/pr01-thum.jpg,1,2026-09-24,1,29,,,https://x.com/aoi_isp,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",558,歌舞伎町ホストクラブ,unknown
Koo,SUITE,https://www.host2.jp/shop/suite/index.html,https://www.host2.jp/shop/suite/koo/index.html,https://www.host2.jp/shop/suite/koo/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/SinphoniaSuite,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,岡山／岡山ホストクラブ,unknown
S,CENTURY -Men's Lounge-,https://www.host2.jp/shop/century01/index.html,https://www.host2.jp/shop/century01/s/index.html,https://www.host2.jp/img/com/staff_pr.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,六本木ホストクラブ,unknown
あやと,PARTY,https://www.host2.jp/shop/party2/index.html,https://www.host2.jp/shop/party2/ayato/index.html,https://www.host2.jp/shop/party2/ayato/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,栃木／宇都宮ホストクラブ,unknown
せな,Rigel,https://www.host2.jp/shop/rigel/index.html,https://www.host2.jp/shop/rigel/sena/index.html,https://www.host2.jp/shop/rigel/sena/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/rigel_sena0618,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,大阪／ミナミホストクラブ,unknown
ゆってぃーまたの名は黒羽蘭舞,Berry,https://www.host2.jp/shop/berry/index.html,https://www.host2.jp/shop/berry/yuttei/index.html,https://www.host2.jp/shop/berry/yuttei/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/baliseny,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,北海道／ススキノホストクラブ,unknown
七星 颯,Dear's BACHELOR,https://www.host2.jp/shop/dearsbachelor/index.html,https://www.host2.jp/shop/dearsbachelor/hayate/index.html,https://www.host2.jp/shop/dearsbachelor/hayate/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/hayate_bachelor,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,大阪／ミナミホストクラブ,unknown
凛,LOVELY,https://www.host2.jp/shop/lovely/index.html,https://www.host2.jp/shop/lovely/rin/index.html,https://www.host2.jp/shop/lovely/rin/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,大阪／ミナミホストクラブ,unknown
凪咲,crown -sapporo-,https://www.host2.jp/shop/crown_sapporo/index.html,https://www.host2.jp/shop/crown_sapporo/nagisa/index.html,https://www.host2.jp/shop/crown_sapporo/nagisa/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,北海道／ススキノホストクラブ,unknown
天使メイ,GIFT,https://www.host2.jp/shop/gift/index.html,https://www.host2.jp/shop/gift/mei/index.html,https://www.host2.jp/shop/gift/mei/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/mei_GIFT_,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,大阪／ミナミホストクラブ,unknown
天羽 翔,Felicia,https://www.host2.jp/shop/felicia/index.html,https://www.host2.jp/shop/felicia/sho/index.html,https://www.host2.jp/shop/felicia/sho/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/felicia_kobe,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,兵庫／神戸ホストクラブ,unknown
姫乃 昴,FUYUTSUKI -PURGE-,https://www.host2.jp/shop/purge/index.html,https://www.host2.jp/shop/purge/subaru/index.html,https://www.host2.jp/shop/purge/subaru/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/FUYUTSUKI_PURGE,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,歌舞伎町ホストクラブ,unknown
愛希人,STNY,https://www.host2.jp/shop/stny/index.html,https://www.host2.jp/shop/stny/akito/index.html,https://www.host2.jp/shop/stny/akito/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,岡山／岡山ホストクラブ,unknown
成宮 染,Ragnus,https://www.host2.jp/shop/ragnus/index.html,https://www.host2.jp/shop/ragnus/sen/index.html,https://www.host2.jp/shop/ragnus/sen/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/ragnus_kyuujin,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,北海道／ススキノホストクラブ,unknown
柊月 真,FUTURE,https://www.host2.jp/shop/future/index.html,https://www.host2.jp/shop/future/shin/index.html,https://www.host2.jp/shop/future/shin/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,大阪／ミナミホストクラブ,unknown
